,tf_idf,word
18708,37.02367382696888,ill
34728,37.00759344912317,status
6059,36.997369834900404,both
38565,36.99238896843128,ugly
3677,36.9354128801998,arwx
33525,36.929187122384356,small
25274,36.8980973568952,nd
23916,36.848372398797366,midwest
33841,36.802497597170166,softball
37942,36.72259116679001,trees
8566,36.72110492212495,coast
15282,36.70128294325537,games
14658,36.62560998848966,freakin
19025,36.56831003391217,indiana
28012,36.52023589500518,picture
14542,36.47518386572845,found
23183,36.43385175193489,market
11493,36.389709600408224,dogs
22348,36.377239235321404,looked
32813,36.31117928909664,short
9692,36.29871460968067,cream
5806,36.17716893721435,body
5521,36.14022511276372,blanket
32069,36.023653717401,se
35072,36.00376120934644,street
16739,35.97066058964905,hahaha
6838,35.96345067970388,bus
30357,35.9507889799157,relaxing
18361,35.89722580657125,hurricane
28561,35.89470193249701,porch
15097,35.88305441876436,funny
36499,35.86606979262438,temperature
39751,35.84222751144426,walked
24728,35.83524913482813,mr
1844,35.76761029775467,80s
13492,35.73384503665906,fans
5696,35.678290934169205,blows
9522,35.66374527688322,cover
41685,35.60073729881055,yard
22407,35.54624552364182,lord
33938,35.53816770401943,sometimes
17812,35.51097830483358,hold
22631,35.42595807623696,lucky
24147,35.392645732389276,mississippi
40234,35.32857066850411,wed
4549,35.31541975959023,baro
26176,35.29026082926897,ny
28014,35.196814058554764,pictures
18572,35.19566156371146,idk
33555,35.13824621154706,smell
1226,35.04977914385332,44
1026,34.98550212705416,33
32597,34.972887740914345,shelter
16242,34.90407366853533,grass
36015,34.84965720981324,system
10038,34.819035033281004,currently
37706,34.81725299821733,totally
37732,34.80154041156446,tour
23827,34.75587003447179,mi
10963,34.640142710558045,detroit
32801,34.58180211710724,shopping
7088,34.56093510441794,called
18191,34.535663436428926,hows
22436,34.53443839744631,lost
2960,34.52063847493935,along
39863,34.48204193037459,warming
16181,34.384754232030616,graduation
24074,34.36172845446851,minute
24624,34.300617041979145,mothers
28701,34.26573480477897,pouring
22927,34.239700451573114,major
32683,34.16914065053013,shining
25595,34.16535692157179,nicer
6265,34.16312152324219,breaking
6434,34.139301044385064,bro
34071,34.11478822248489,sound
38942,34.10868572722907,upper
37044,34.02898999570596,threat
36335,33.978426393124856,tea
7755,33.967999195227726,changes
41912,33.912678930673295,york
32141,33.826735877516725,second
1113,33.81297897061775,39
10374,33.80720270283488,dat
39949,33.77345734030536,wat
13297,33.749508669570595,extreme
27982,33.71731819264925,pic
26066,33.71721040838845,np
6508,33.716121039871744,brought
1049,33.69389559817745,34
25634,33.69155563977308,niggas
23328,33.54679281739732,matter
27931,33.503768274964486,phoenix
878,33.45841195904116,2day
39137,33.44024426349634,vacation
2062,33.42464984708087,__
17434,33.31022711960613,helping
4427,33.29530852848528,baltimore
31083,33.29066959889267,rolling
22194,33.264504149065864,lo
18118,33.2566793250852,hotter
10683,33.24517156077974,delay
24251,33.2392534266106,mn
5299,33.1935323354156,bikini
36500,33.18184186266904,temperatures
11098,33.166118823335815,die
2454,33.10913324867033,advantage
23953,33.103793518844185,mile
25091,33.07869042242628,naked
19449,33.05199789706234,iowa
34629,32.993528785922784,stand
26291,32.88058609230589,ocean
8909,32.85165915043674,complaining
3407,32.82538415301817,apparently
11619,32.81323156335711,door
8905,32.80417613670812,complain
12149,32.799251293962016,earlier
24697,32.776485026068556,movies
8464,32.7473034506591,closed
24066,32.71874022988939,mins
24763,32.661380680346674,mt
14465,32.61174018650916,forgot
34741,32.57355238160588,staying
23588,32.55877768047162,meet
2611,32.53101557364783,ah
24399,32.51748931364943,money
41001,32.41625669950368,wise
34385,32.41482553827476,sports
24665,32.37260408407659,mountain
24048,32.328112114687784,minnesota
24688,32.229379541816314,moved
8814,32.21281017319152,comin
9178,32.11538937419282,continue
16929,32.09940909352529,happen
21581,31.949277497882843,leaving
19,31.935786561872412,01
25650,31.91640724389985,nights
28429,31.90777239322513,polar
13120,31.833114506945513,exactly
2737,31.81497229491703,al
16873,31.80153915724055,hand
26794,31.78548244892596,oregon
36567,31.77969486961955,terrible
12673,31.765289169726646,england
2194,31.705386175383932,above
16654,31.686568577353814,guy
22049,31.660260255009426,listen
41278,31.65810632265149,workout
4797,31.560682096671194,beat
20135,31.513830926406715,join
39413,31.488482617679697,view
2765,31.486130041462143,alaska
35785,31.4795937426449,sw
38148,31.45426517661796,tryna
4667,31.439998511937326,bay
1199,31.39570341523768,42
10942,31.356461004038767,details
41759,31.327430441490524,years
15809,31.282410532590074,glorious
14292,31.209564674196898,fml
7175,31.17338263694634,canceled
24102,31.166961476543285,miserable
2633,31.08475030685787,ahhh
14149,31.0636429488148,flight
28815,31.05140172726299,predict
31071,30.958146567102546,roll
23789,30.85017824754641,metro
10375,30.837697122997785,data
8573,30.81998374029929,coat
41243,30.77464143680207,word
1211,30.749524843892246,43
7484,30.637933287118365,catch
14235,30.618446960466446,flowers
7873,30.616176584982508,checked
37032,30.603272705837597,thoughts
21745,30.5953713663156,lets
20723,30.56609809291491,kill
10484,30.55636405115861,dead
8032,30.55218139251917,chillin
591,30.546927032252068,1st
41332,30.544413888638072,wouldn
29537,30.50294580749266,quick
20736,30.49178460531028,killing
13457,30.461738919494948,falls
39061,30.456490382917654,usually
2596,30.428597496244585,agree
8185,30.373083610114936,church
13307,30.36730792082097,eye
2879,30.286598217975353,allergies
19335,30.271497290206582,internet
18788,30.223437927371467,ima
15942,30.145792679866453,gon
40400,30.10962122773845,western
21198,30.08233997321992,ladies
10521,30.079908700282676,death
16460,30.04357170602606,gross
39131,30.039779735177255,va
10074,30.032087403366095,cute
13294,30.024320487020418,extra
19318,30.021269732462578,interesting
10570,30.01749907398186,deck
2173,29.9272149647797,able
24001,29.871690366191658,min
818,29.86339131625272,28
9145,29.848385245923417,cont
3853,29.84637444501116,atl
17728,29.827921776110045,hits
13453,29.82749226649323,falling
33569,29.77221544647619,smile
5495,29.718615440452517,blah
37909,29.66942453828368,travel
22350,29.623788119870145,lookin
1186,29.590345138309655,41
21124,29.584395389975857,ky
8225,29.575557100573235,cinco
40919,29.561838707560042,wine
17652,29.546868727310216,hill
10555,29.511880529328796,decent
37938,29.488930279160456,tree
32058,29.474109144460478,sd
6149,29.407765283964373,boys
36185,29.369448450966587,tanning
41806,29.35535505591138,yep
23344,29.351992252770636,maui
1006,29.321066519705525,32
3543,29.287388524495164,areas
3494,29.286299189740614,ar
19551,29.282650785978525,island
7836,29.274631916727557,chasers
32676,29.26980826075996,shine
12006,29.26673294654343,dumb
22760,29.116497073955795,ma
10649,29.070605542170828,deg
22532,29.05561232963128,loves
10501,29.0442617059182,deal
39730,29.02210432566685,waking
13801,28.972968871831146,ff
3584,28.967051338128666,arkansas
37824,28.94161016598843,traffic
35849,28.93864402926347,sweating
12694,28.919726451136874,enjoyed
14012,28.90966325664051,fishing
37492,28.894423479402477,told
28774,28.8889031050006,prayers
22068,28.88108204305026,literally
41014,28.818867929410505,wishing
27434,28.81028611052103,passed
19120,28.77511669848322,info
5194,28.75925433617998,bi
29814,28.720241781156826,random
14760,28.71119458027008,fri
16267,28.69420356683328,gray
17150,28.690161400223555,hawaii
25723,28.661628850608707,nm
6872,28.641321683790075,butler
22754,28.63711078271037,m0zif
29473,28.63711078271037,qth
2271,28.620805046795162,according
40818,28.6053450412985,wild
16905,28.524251510019617,hanging
16200,28.4673941098051,grand
13138,28.457844168607416,except
35909,28.44019961349546,swim
4121,28.403153418893442,aww
35461,28.401624031190185,summertime
21908,28.36652906181549,lightening
2628,28.36394610726699,ahh
26437,28.335531471197367,okc
16395,28.248603986694388,grill
28008,28.245305998825618,picnic
13953,28.237134274345944,finna
18264,28.197592631400102,huh
8089,28.188502404664806,chocolate
3648,28.131551778427262,art
34964,28.129945984743024,store
33037,28.107832989377926,sigh
16933,28.08780154450833,happening
14158,28.0812314395612,flip
33050,28.078885821686143,sign
28010,28.05293754840731,pics
32328,28.010647669837955,serious
27907,27.99355643085834,philadelphia
13080,27.875768505367663,everywhere
1106,27.867122959696548,38
23405,27.84294619626783,mayo
27791,27.820254627168772,permitting
33489,27.796031888171623,slow
8357,27.751001573617277,cleaning
2959,27.731984948740102,alone
28319,27.725322566044998,plenty
3349,27.619820344423992,anymore
24013,27.608520348416086,mine
3737,27.592480106795264,asleep
21426,27.548355226637177,launch
10283,27.545101600658775,dance
9907,27.505806158941198,ct
5367,27.501444857140445,birds
34412,27.498536868228715,spot
11446,27.49763795096106,dnt
6914,27.4960551960483,buy
26977,27.47889724221336,outta
5689,27.4461690346341,blowing
13378,27.43816505950885,fact
32435,27.37291772974168,sf
26601,27.331489323348077,online
7101,27.21075215431342,calls
10166,27.189947587982022,dad
10560,27.176406823368694,decided
26829,27.127322866524796,orlando
16370,27.082142646730286,grey
23995,27.00027766002236,milwaukee
4934,26.924784283011405,behind
24366,26.82806218477596,moment
37412,26.788359461173084,tn
24827,26.785352567163667,muggy
34269,26.770792516837048,spending
13937,26.76603074972486,fingers
11876,26.755033437368645,drop
17950,26.732774678843697,hoodie
3442,26.652476532582533,appreciate
22594,26.628415892078177,lows
27919,26.620606174513306,philly
27036,26.473469668930758,overnight
1558,26.42530800374454,60f
33944,26.412333489762243,somewhere
22460,26.390037422656174,louis
7600,26.375846890895726,celebrate
6682,26.365766453406664,building
17315,26.29899254887987,heck
15991,26.288831440001584,goodness
13895,26.25730947407003,final
10687,26.25306934987709,delays
987,26.246708368681073,31
40947,26.194004393425175,winning
27082,26.179226659572233,own
10378,26.16410334997358,date
26353,26.122521885800094,officially
15984,26.119986409415674,goodmorning
35844,26.09515901322629,sweater
28523,26.091868138784207,poor
25830,26.074446621633893,noon
2512,26.067678949654624,affect
6005,26.047613835865047,bored
14279,25.987580432779723,flying
17184,25.951889207101797,hazardous
26475,25.94660478682614,okwx
6850,25.861602181691822,business
14392,25.852072354286104,football
33959,25.832734936141062,son
27805,25.817683517798258,person
6971,25.807545832379454,ca
14350,25.76452454861485,following
10616,25.751920187173727,def
37332,25.718148648948844,tips
22322,25.709749123750537,longer
40357,25.68953736035988,wen
20007,25.609684193726217,jesus
38069,25.579258972967104,tropical
2988,25.5393580380867,alright
28821,25.53374341825358,prediction
6721,25.51197155554675,bullshit
3302,25.49407330086704,anthem
27407,25.49193292785402,parts
40794,25.455797704484578,wife
30665,25.444819342006756,return
12216,25.4406373694109,eating
14451,25.417156781740875,forever
35005,25.415014434680103,story
38359,25.409219138942262,tweets
4004,25.383666132957387,automatic
17748,25.287039234259673,hmm
41156,25.264802850166507,women
39617,25.245228033479126,wa
21457,25.2371090706319,lawn
13317,25.22871769240433,eyes
29705,25.209833032452597,rained
7762,25.197659906976114,changing
22451,25.188175597362537,loud
32795,25.186102312375677,shop
7742,25.166608180813597,chances
19929,25.126739299584138,jeans
15343,25.092725825499954,gas
20892,25.08886143179636,kno
20557,25.072823464345547,keeping
22303,25.0724427719944,london
34601,25.05113905395848,stage
1,25.004663103827507,000
16896,25.004599191481233,hands
24042,24.99615810946815,minneapolis
6262,24.95311177580101,breakfast
13944,24.91486877454244,finished
4441,24.90698365946012,band
6088,24.864046440371425,boulder
36656,24.841151187074843,thankful
10302,24.779234908214875,dangerous
32189,24.769687103408987,seem
20508,24.699310402856817,kc
14273,24.69896961244628,fly
33288,24.636933337191405,skin
1083,24.619410688177222,36
1097,24.587680774301543,37
8354,24.514716056604552,clean
33184,24.49591661552773,sirens
8388,24.471834478434577,cleveland
18970,24.419918303200728,inclement
24548,24.404594086917594,mornin
15713,24.399561610047403,gives
26260,24.398932129888607,observing
26205,24.37946417475252,o_o
21952,24.32714879359326,liking
38917,24.301188790879902,updated
14089,24.2900295489655,flash
7440,24.255739410244754,case
25713,24.204401318577727,nj
41966,24.16261995114805,yourself
2513,24.15547065896046,affected
20261,24.147079537234337,july
19064,24.139816932106758,indy
4720,24.138037476110647,bc
22487,24.135645408499958,loved
21204,24.12310929844301,lady
40761,24.11279953282331,wi
38721,24.101517569737855,understand
30400,24.078699440828537,remains
17749,24.023375856929405,hmmm
24741,24.015315148931055,ms
38623,23.974831088907894,umbrella
15190,23.954822212577884,ga
7878,23.947679783010084,checking
16902,23.927388867331054,hang
23656,23.85681214699214,memorial
34798,23.84277352317916,step
18842,23.836420049699974,imma
33908,23.824025840578084,somebody
27141,23.796783036850595,pack
28531,23.785697591931036,pop
19204,23.777669672915533,insane
41621,23.75118765851605,xx
6601,23.721045064499087,btw
9196,23.6874792611602,control
37753,23.667541368576593,toward
23112,23.641122499706178,map
13402,23.63941838240126,fail
19052,23.635318907883953,indoors
38617,23.598713361338383,um
27495,23.597070562968785,patrol
31444,23.592180687187707,sacramento
26710,23.556767167948372,opening
33997,23.529382057647023,sooooo
34271,23.497416505318792,spent
37668,23.465907800907587,tornados
10224,23.454435760564504,dam
22577,23.432486846682107,lower
6706,23.371360312942098,bulletin
41464,23.340886286013735,wth
1417,23.298733389969545,52f
13700,23.280699235049173,feelin
12516,23.254051044512067,em
32906,23.21870686938339,shows
26873,23.153963467125138,others
7521,23.14770124001528,caught
15501,23.10243353497008,georgia
32839,23.101038619421534,shot
25104,23.088341727699245,name
33385,23.053917696756862,slc
3358,23.053121749222207,anyway
9525,23.05283467288188,covered
30372,23.029141564013635,relief
9048,23.008204990688306,confused
20681,22.98934277404003,kick
11118,22.974893192001776,different
38354,22.96926850034785,tweeting
33724,22.90236570354913,snowing
33511,22.884523720730765,slush
22907,22.874475636211706,maine
33228,22.825310631050062,size
8513,22.786586998490897,club
5586,22.712730076608093,blessed
34954,22.66139283951083,stopped
6326,22.657721299753106,brewing
12206,22.63978322449672,easy
31221,22.63672223733712,row
7096,22.6289598539387,calling
13354,22.62179778851247,fabulous
30290,22.585252545995452,regional
11096,22.5771383633905,didnt
28281,22.534761495341485,pleasant
12168,22.506140214379872,earth
11500,22.494038086839925,doin
10884,22.45325784596821,desert
